Morganite Crucible,,₹986.75-8.35(0.84%),₹985.00,₹552,
Aarti Surfactant,,₹770.75-36.90(4.57%),₹729.05,₹552,
Binny,,₹245.857.80(3.28%),₹239.00,₹551,
Dynemic Products,,₹465.457.50(1.64%),₹455.25,₹549,
DYNPROPP,,₹212.30-2.35(1.09%),₹227.45,₹549,
BMW Industries,,₹25.30-0.25(0.98%),₹24.00,₹548,
Cosmo Ferrites,,₹416.7037.85(9.99%),₹401.40,₹548,
Likhitha Infra,,₹283.65-1.40(0.49%),₹277.50,₹547,
SW Pinnacle,,₹197.401.85(0.95%),₹196.00,₹546,
BL Kashyap & Sons,,₹26.301.25(4.99%),₹24.15,₹544,
Hariom Pipe Inds,,₹211.40-0.25(0.12%),₹213.90,₹544,
Chaman L S Exports,,₹107.000.50(0.47%),₹105.15,₹543,
BGR Energy Systems,,₹75.45-0.70(0.92%),₹75.35,₹543,
Indrapras Med Corp,,₹62.701.50(2.45%),₹59.25,₹543,
Plastiblends India,,₹210.55-2.60(1.22%),₹208.35,₹541,
Centum Electronics,,₹419.202.75(0.66%),₹420.00,₹541,
Pennar Industries,,₹37.75-0.10(0.26%),₹38.30,₹537,
Balu Forge Inds,,₹64.05-1.00(1.54%),₹64.15,₹537,
EHIL,,₹539.25-4.20(0.77%),₹541.25,₹532,
Rane Brake Linings,,₹708.653.75(0.53%),₹688.95,₹532,
Nectar Life Sciences,,₹24.10-0.35(1.43%),₹23.65,₹530,
Sandesh,,₹723.953.15(0.44%),₹698.55,₹528,
Skipper,,₹58.051.20(2.11%),₹51.45,₹528,
Dewan Hsg Fin. Corp.,,₹16.700.00(0.00%),₹16.70,₹524,
Artemis Medicare,,₹51.10-0.40(0.78%),₹394.70,₹522,
Manaksia,,₹77.051.05(1.38%),₹79.80,₹522,
Yuken India,,₹451.4016.80(3.87%),₹433.80,₹520,
White Organic Retail,,₹143.40-6.00(4.02%),₹129.45,₹520,
Goodricke Group,,₹0.000.00(0.00%),₹235.30,₹520,
Kamdhenu,,₹203.200.65(0.32%),₹193.05,₹519,
Mangalam Organics,,₹641.5518.75(3.01%),₹605.70,₹518,
Oswal Agro Mills,,₹37.80-0.35(0.92%),₹38.55,₹517,
STC,,₹88.80-0.70(0.78%),₹86.05,₹516,
Raghuvir Synth.,,₹155.601.45(0.94%),"₹1,328.00",₹515,
Asm Tech-x,,₹427.0538.80(9.99%),₹367.50,₹514,
Repro India,,₹411.95-13.40(3.15%),₹404.45,₹514,
ASM Technologies,,₹552.3550.20(10.00%),₹453.95,₹514,
Xtglobal Infotech,,₹48.30-1.45(2.91%),₹38.40,₹512,
Forbes & Company,,₹0.000.00(0.00%),₹401.55,₹510,
Shyam Century,,₹20.55-0.90(4.20%),₹22.70,₹504,
Stovec Industries,,"₹2,500.85-20.80(0.82%)","₹2,470.00",₹504,
Hubtown,,₹78.807.15(9.98%),₹69.05,₹502,
Snowman Logistics,,₹31.70-0.45(1.40%),₹29.90,₹499,
Tanfac Industries,,₹0.000.00(0.00%),₹502.10,₹499,
Nahar Inds Enter,,₹113.450.65(0.58%),₹125.25,₹498,
TFCI,,₹57.550.60(1.05%),₹55.00,₹497,
Vintage Coffee,,₹75.800.50(0.66%),₹74.80,₹492,
Menon Bearings,,₹89.550.15(0.17%),₹87.55,₹490,
Sahyadri Industries,,₹419.30-5.00(1.18%),₹419.20,₹488,
Vijay Solvex,,"₹1,437.2528.05(1.99%)","₹1,464.15",₹487,
Kaiser Corporation,,₹55.45-2.90(4.97%),₹75.30,₹487,
Shivam Autotech,,₹45.20-0.10(0.22%),₹39.90,₹487,
Crest Ventures,,₹170.35-0.30(0.18%),₹171.15,₹486,
Swelect Energy,,₹360.5025.20(7.52%),₹320.00,₹485,
Avantel,,₹271.7510.15(3.88%),₹280.15,₹480,
Vascon Engineers,,₹23.350.25(1.08%),₹22.05,₹479,
Lords Chloro Alkali,,₹0.000.00(0.00%),₹209.70,₹476,
HT Media,,₹20.60-0.80(3.74%),₹20.55,₹475,
Balaji Telefilms,,₹47.300.35(0.75%),₹46.80,₹473,
Magadh Sugar,,₹327.15-6.80(2.04%),₹335.80,₹473,
TAAL Enterprises,,"₹1,725.40-5.35(0.31%)","₹1,617.15",₹472,
Amines & Plasticizers,,₹99.40-0.60(0.60%),₹99.65,₹470,
Windlas Biotech,,₹217.35-4.00(1.81%),₹215.90,₹470,
Vegetable Products,,₹49.20-1.45(2.86%),₹51.40,₹468,
Vishal Fabrics,,₹24.40-0.15(0.61%),₹23.70,₹468,
Rama Phosphates,,₹0.000.00(0.00%),₹250.40,₹468,
Sintex Industries,,₹7.800.00(0.00%),₹7.82,₹467,
TBZ,,₹74.801.80(2.47%),₹70.00,₹467,
Cineline India,,₹148.05-1.40(0.94%),₹147.65,₹466,
CWD Ltd,,"₹1,396.500.00(0.00%)","₹1,400.00",₹464,
Zuari Industries,,₹174.308.20(4.94%),₹155.75,₹463,
Exxaro Tiles,,₹110.850.70(0.64%),₹103.70,₹463,
SVP Global,,₹36.20-0.05(0.14%),₹36.65,₹463,
Spacenet Entr,,₹10.700.50(4.90%),₹8.70,₹461,
FCS Software Soln,,₹2.750.05(1.85%),₹2.70,₹461,
S Chand & Co,,₹140.151.55(1.12%),₹131.25,₹459,
Inv Trust of India,,₹97.704.10(4.38%),₹89.25,₹459,
Royal Orchid Hotel,,₹176.00-4.20(2.33%),₹167.20,₹458,
Mangalam Global Entr,,₹181.101.00(0.56%),₹176.20,₹458,
Anuh Pharma,,₹95.60-5.40(5.35%),₹91.50,₹457,
Monarch Networth,,₹256.852.25(0.88%),₹253.15,₹457,
Wim Plast,,₹0.000.00(0.00%),₹386.85,₹454,
Kothari Petrochem,,₹78.40-0.05(0.06%),₹77.10,₹453,
Loyal Textile Mills,,₹945.902.25(0.24%),₹909.05,₹453,
Voith Paper Fabrics,,₹0.000.00(0.00%),"₹1,060.00",₹453,
Vikas Ecotech,,₹3.600.00(0.00%),₹3.70,₹452,
VECOPP,,₹3.250.00(0.00%),₹3.25,₹452,
Ram Ratna Wires,,₹279.45-0.70(0.25%),₹223.05,₹450,
Moneyboxx Finance,,₹175.60-4.25(2.36%),₹183.55,₹449,
Mallcom,,₹697.501.75(0.25%),₹719.40,₹448,
Ebixcash World,,₹430.10-1.70(0.39%),₹403.40,₹448,
CSL Finance,,₹270.1530.45(12.70%),₹239.80,₹448,
Axiscades Tech,,₹128.804.15(3.33%),₹117.80,₹447,
Cybertech Systems,,₹165.60-1.35(0.81%),₹159.05,₹447,
Mangalam Indl,,₹4.220.07(1.69%),₹4.24,₹445,
Gandhi Special Tubes,,₹387.50-0.15(0.04%),₹367.00,₹445,
Bhatia Comms India,,₹28.00-1.45(4.92%),₹35.50,₹444,
Genus Paper & Boards,,₹16.95-0.15(0.88%),₹17.10,₹439,
ZF Steering Gear,,₹0.000.00(0.00%),₹518.30,₹437,
Grandeur Products,,₹173.100.00(0.00%),₹173.10,₹435,
Hindustan Motors,,₹16.30-0.10(0.61%),₹20.85,₹435,
Munjal Auto Inds,,₹44.00-0.20(0.45%),₹43.50,₹435,
NBI Industrial Fin,,"₹1,821.15-8.85(0.48%)","₹1,766.55",₹434,
Future Lifestyle,,₹14.95-0.70(4.47%),₹21.50,₹433,
Silver Touch,,₹326.6010.20(3.22%),₹341.00,₹432,
Hercules Hoists,,₹134.303.00(2.28%),₹134.70,₹431,
GVK Power & Infra,,₹2.500.00(0.00%),₹2.72,₹430,
Khadim,,₹251.101.05(0.42%),₹238.80,₹429,
R & B Denims,,₹53.05-3.95(6.93%),₹60.15,₹429,
NR Agarwal Inds,,₹278.90-1.30(0.46%),₹251.60,₹428,
Sarla Performance,,₹48.25-0.40(0.82%),₹51.05,₹426,
Aym Syntex,,₹83.50-0.25(0.30%),₹84.85,₹426,
Natural Capsules,,₹468.8026.60(6.02%),₹423.35,₹423,
Rubfila Intl,,₹0.000.00(0.00%),₹77.60,₹422,
Dangee Dums,,₹393.85-3.90(0.98%),₹411.35,₹422,
Oricon Enterprises,,₹27.35-0.15(0.55%),₹26.75,₹420,
Vardhman Acrylics,,₹51.50-0.50(0.96%),₹52.10,₹418,
Bombay Hybrid Seeds,,₹424.2018.55(4.57%),₹399.45,₹418,
Sayaji Hotels,,₹0.000.00(0.00%),₹228.45,₹415,
Munjal Showa,,₹103.250.70(0.68%),₹103.15,₹412,
Suyog Telematics,,₹384.45-0.50(0.13%),₹377.00,₹409,
Starlineps Entr,,₹94.15-2.25(2.33%),₹90.80,₹409,
Hitech Corporation,,₹265.553.10(1.18%),₹238.60,₹409,
Hindustan Composites,,₹276.903.25(1.19%),₹276.65,₹408,
Bharat Wire Ropes,,₹75.103.45(4.82%),₹63.55,₹407,
Kiran Vyapar,,₹153.750.95(0.62%),₹155.00,₹406,
Empire Industries,,₹716.60-0.05(0.01%),₹701.35,₹405,
MMP Industries,,₹160.40-1.60(0.99%),₹159.80,₹405,
Ajanta Soya,,₹48.00-0.15(0.31%),₹48.50,₹403,
Indo Borax,,₹124.20-0.15(0.12%),₹125.65,₹403,
PTL Enterprises,,₹30.25-0.15(0.49%),₹30.35,₹401,
Prakash Pipes,,₹170.100.55(0.32%),₹167.75,₹401,
Goa Carbon,,₹426.45-3.10(0.72%),₹438.40,₹401,
Rana Sugars,,₹26.400.30(1.15%),₹26.15,₹401,
V2 Retail,,₹113.60-1.60(1.39%),₹116.70,₹401,
Hindustan Media,,₹54.25-1.40(2.52%),₹54.35,₹399,
Vaarad Ventures,,₹17.00-0.10(0.58%),₹15.65,₹398,
Consolidated Finvest,,₹127.60-0.05(0.04%),₹122.70,₹396,
DP Wires,,₹295.55-1.00(0.34%),₹292.25,₹396,
De Nora India,,₹693.10-21.90(3.06%),₹746.80,₹396,
Fredun Pharma,,₹944.005.95(0.63%),₹978.60,₹396,
HPL Electric & Power,,₹62.50-0.60(0.95%),₹61.60,₹396,
Banswara Syntex,,₹234.20-4.80(2.01%),₹231.35,₹395,
Niyogin Fintech,,₹35.550.75(2.16%),₹35.65,₹395,
IndiaNivesh,,₹83.153.95(4.99%),₹91.95,₹392,
Systematix Corp,,₹360.90-18.95(4.99%),₹414.00,₹392,
Balaxi Pharma,,₹428.30-10.15(2.31%),₹392.20,₹392,
Shri Dinesh Mills,,₹0.000.00(0.00%),₹650.80,₹392,
Nandan Denim,,₹27.00-0.20(0.74%),₹27.05,₹389,
TVS Electronics,,₹217.501.35(0.62%),₹208.40,₹388,
Intl Conveyors,,₹58.650.60(1.03%),₹57.50,₹388,
Toyam Inds,,₹9.43-0.22(2.28%),₹10.22,₹386,
Birla Cable,,₹127.75-1.15(0.89%),₹128.75,₹386,
Sreeleathers,,₹169.252.30(1.38%),₹166.40,₹385,
Transformers India,,₹34.350.35(1.03%),₹29.10,₹385,
Kaya,,₹305.354.80(1.60%),₹294.40,₹384,
Sat Industries,,₹33.650.30(0.90%),₹32.45,₹382,
Saurashtra Cement,,₹0.000.00(0.00%),₹58.50,₹381,
Radhika Jeweltech,,₹162.352.90(1.82%),₹152.35,₹380,
Axtel Industries,,₹230.701.20(0.52%),₹234.55,₹380,
Arshiya,,₹13.500.40(3.05%),₹14.50,₹380,
Ducon Infratech,,₹14.900.05(0.34%),₹14.60,₹379,
Piccadily Agro,,₹39.150.80(2.09%),₹36.35,₹375,
Nikhil Adhesives,,₹916.90-1.85(0.20%),₹918.00,₹374,
Sakar Healthcare,,₹199.553.20(1.63%),₹201.05,₹374,
Mawana Sugars,,₹90.05-0.35(0.39%),₹95.70,₹374,
Linc,,₹253.654.35(1.74%),₹250.95,₹373,
Atul Auto,,₹175.700.00(0.00%),₹170.20,₹373,
Digjam,,₹160.250.00(0.00%),₹185.95,₹372,
Indo-National,,₹355.600.00(0.00%),₹989.55,₹371,
Sunshield Chemicals,,₹491.95-4.45(0.90%),₹499.35,₹371,
Bhatia Communication,,₹28.00-1.45(4.92%),₹295.05,₹369,
Hi-Tech Gears,,₹199.951.80(0.91%),₹197.05,₹369,
Parsvnath Developers,,₹8.00-0.15(1.84%),₹8.40,₹365,
Hindusthan Urban,,"₹2,322.50-15.35(0.66%)","₹2,330.00",₹364,
MSP Steel & Power,,₹9.850.00(0.00%),₹9.45,₹364,
Tierra Agrotech,,₹154.95-1.10(0.70%),₹156.75,₹363,
Prozone Intu Prop,,₹25.15-0.85(3.27%),₹23.75,₹362,
Yamuna Syndicate,,"₹14,260.00-30.00(0.21%)","₹12,496.05",₹362,
Jaypee Infratech,,₹2.250.00(0.00%),₹2.60,₹361,
Lyka Labs,,₹129.704.55(3.64%),₹126.05,₹361,
UFO Moviez India,,₹101.90-1.55(1.50%),₹94.65,₹360,
MIC Electronics,,₹13.350.60(4.71%),₹16.25,₹360,
Deep Polymers,,₹181.451.20(0.67%),₹192.70,₹359,
Reliance Capital,,₹14.250.65(4.78%),₹14.20,₹359,
Zim Laboratories,,₹215.30-3.00(1.37%),₹254.50,₹358,
Nath Bio-Genes,,₹175.80-1.00(0.57%),₹188.70,₹358,
Yash Pakka,,₹94.902.70(2.93%),₹91.40,₹358,
Future Consumer,,₹1.800.00(0.00%),₹1.80,₹357,
Pudumjee Paper,,₹40.00-0.35(0.87%),₹37.65,₹357,
Take Solutions,,₹27.05-1.25(4.42%),₹24.10,₹356,
Pondy Oxides,,₹0.000.00(0.00%),₹643.80,₹356,
Bannari Amman Mills,,₹56.00-0.15(0.27%),₹54.70,₹354,
Asahi Songwon,,₹304.10-11.90(3.77%),₹294.30,₹353,
Marine Electrials,,₹27.40-0.75(2.66%),₹28.75,₹352,
Dhunseri Invest,,₹588.352.40(0.41%),₹578.15,₹352,
Axita Cotton,,₹288.2511.50(4.16%),₹265.25,₹352,
CL Educate,,₹128.45-5.25(3.93%),₹124.75,₹352,
A-1 Acid,,₹311.70-3.30(1.05%),₹314.95,₹351,
GKW,,₹578.008.05(1.41%),₹587.00,₹350,
Yaari Digital,,₹43.702.05(4.92%),₹40.05,₹350,
GSS Infotech,,₹228.557.60(3.44%),₹210.85,₹349,
Sika Interplant Sys,,₹765.25-11.50(1.48%),₹786.20,₹348,
Advani Hotels,,₹79.652.95(3.85%),₹75.40,₹348,
Prime Securities,,₹115.403.10(2.76%),₹110.10,₹346,
Ind-Swift Labs,,₹61.05-0.30(0.49%),₹58.55,₹345,
Future Retail,,₹4.95-0.25(4.81%),₹6.35,₹344,
Zenotech Labs,,₹56.201.30(2.37%),₹53.20,₹344,
Kriti Industries,,₹70.600.10(0.14%),₹69.55,₹344,
COMSYN,,₹289.5513.40(4.85%),₹282.40,₹343,
MEP Infra Devs,,₹18.45-0.75(3.91%),₹18.75,₹343,
PTL Enterprises,,₹30.25-0.15(0.49%),₹51.80,₹343,
Simplex Infra,,₹65.950.20(0.30%),₹59.95,₹342,
Ritco,,₹157.055.30(3.49%),₹139.65,₹341,
Tinna Rubber,,₹448.8074.80(20.00%),₹343.05,₹341,
Suumaya Industries,,₹49.55-2.60(4.99%),₹60.15,₹337,
Premier Explosives,,₹332.1513.05(4.09%),₹313.95,₹337,
DHP India,,"₹1,031.45-60.45(5.54%)","₹1,073.85",₹336,
Ginni Filaments,,₹35.15-0.10(0.28%),₹39.20,₹335,
Chemcrux Enterprises,,₹300.000.90(0.30%),₹225.50,₹333,
Waterbase,,₹81.60-3.05(3.60%),₹80.60,₹333,
Algoquant Fintech,,₹307.250.80(0.26%),"₹2,069.90",₹333,
Gokul Refoils,,₹34.250.05(0.15%),₹33.60,₹332,
Coastal Corporation,,₹318.00-1.25(0.39%),₹287.50,₹332,
Veritas India,,₹128.30-1.90(1.46%),₹127.50,₹331,
Om Infra,,₹36.150.95(2.70%),₹34.35,₹330,
GKP Printing,,₹264.704.00(1.53%),₹238.65,₹330,
DIC India,,₹384.456.35(1.68%),₹357.90,₹328,
Vishwaraj Sugar,,₹17.450.05(0.29%),₹17.45,₹327,
Trigyn Technologies,,₹104.50-3.60(3.33%),₹106.50,₹327,
MIRC Electronics,,₹16.45-0.50(2.95%),₹14.15,₹326,
Foods and Inns,,₹64.15-0.85(1.31%),₹64.80,₹326,
Albert David,,₹559.30-0.60(0.11%),₹570.40,₹325,
Dynacons Systems,,₹302.85-6.30(2.04%),₹330.40,₹324,
DCM Nouvelle,,₹189.150.35(0.19%),₹173.50,₹324,
Dynamic Cables,,₹154.55-8.10(4.98%),₹142.65,₹324,
Rohit Ferro-Tech,,₹28.550.00(0.00%),₹28.45,₹324,
Asian Energy Serv,,₹88.15-0.55(0.62%),₹85.80,₹323,
Mitsu Chem Plast,,₹267.20-2.75(1.02%),₹262.50,₹323,
Sakuma Exports,,₹13.65-0.10(0.73%),₹13.70,₹321,
BPL,,₹67.80-0.45(0.66%),₹65.60,₹320,
Guj Sidhee Cement,,₹36.650.05(0.14%),₹35.90,₹320,
Ruchira Papers,,₹132.752.05(1.57%),₹122.55,₹320,
Megasoft,,₹43.90-0.95(2.12%),₹43.25,₹319,
Websol Energy System,,₹91.256.20(7.29%),₹87.30,₹319,
SIL Investments,,₹307.652.60(0.85%),₹301.60,₹319,
Nicco Parks,,₹66.00-0.15(0.23%),₹66.85,₹317,
Tuticorin Alkali,,₹0.000.00(0.00%),₹26.85,₹317,
Mafatlal Industries,,₹0.000.00(0.00%),₹230.05,₹316,
Prevest Denpro,,₹337.459.95(3.04%),₹263.15,₹316,
Mindteck (India),,₹126.00-2.60(2.02%),₹122.50,₹315,
Dr Agarwal's Hosp,,₹778.5524.05(3.19%),₹685.15,₹315,
Orient Abrasives,,₹28.101.45(5.44%),₹26.30,₹314,
Peninsula Land,,₹10.35-0.40(3.72%),₹11.25,₹314,
Iris Clothings,,₹186.551.20(0.65%),₹192.00,₹313,
20 Microns,,₹108.1010.40(10.64%),₹88.50,₹312,
Shemaroo Enter,,₹118.056.15(5.50%),₹115.10,₹312,
Raj Television,,₹51.552.45(4.99%),₹59.80,₹310,
Rudrabhishek Entr,,₹180.803.20(1.80%),₹179.15,₹310,
Kwality Pharma,,₹293.651.85(0.63%),₹299.75,₹309,
PPAP Automotive,,₹214.55-5.10(2.32%),₹220.30,₹308,
Orbit Exports,,₹132.35-3.10(2.29%),₹112.35,₹307,
Aditya Birla Money,,₹57.050.15(0.26%),₹54.55,₹307,
Jaykay Enterprises,,₹0.000.00(0.00%),₹61.20,₹307,
Shree Ganesh Remedies,,₹248.954.25(1.74%),₹255.30,₹306,
Hardwyn India,,₹200.302.10(1.06%),₹200.05,₹306,
Jindal Poly Invst,,₹297.001.25(0.42%),₹291.40,₹306,
Venus Remedies,,₹212.10-5.05(2.33%),₹228.35,₹305,
Sejal Glass,,₹211.900.90(0.43%),₹301.85,₹305,
Maral Overseas,,₹67.25-0.90(1.32%),₹73.45,₹304,
Kothari Products,,₹133.805.20(4.04%),₹102.00,₹304,
Dhanlaxmi Bank,,₹12.25-0.15(1.21%),₹12.00,₹303,
Accuracy Shipping,,₹210.950.40(0.19%),₹201.40,₹303,
Supreme Holdings,,₹102.054.80(4.94%),₹113.65,₹302,
Muthoot Capital Serv,,₹182.80-2.10(1.14%),₹183.45,₹301,
Nitta Gelatin,,₹0.000.00(0.00%),₹327.50,₹301,
Arfin India,,₹212.4510.25(5.07%),₹195.00,₹300,
Bafna Pharma,,₹109.000.70(0.65%),₹126.75,₹300,
Amal,,₹353.0013.10(3.85%),₹320.60,₹297,
Alliance Integrated,,₹26.002.35(9.94%),₹22.90,₹296,
Pasupati Acrylon,,₹34.100.10(0.29%),₹33.30,₹296,
Baid Leasing & Fin,,₹23.45-1.00(4.09%),₹25.20,₹296,
JK Agri Genetics,,₹519.25-3.85(0.74%),₹529.55,₹295,
Hind Rectifiers,,₹183.153.50(1.95%),₹178.25,₹295,
Apollo Micro Systems,,₹137.05-0.40(0.29%),₹141.40,₹293,
Diamines & Chem,,₹372.254.80(1.31%),₹348.55,₹293,
Autoline Industries,,₹77.750.55(0.71%),₹75.40,₹293,
GeeCee Vntrs,,₹141.650.95(0.68%),₹140.30,₹293,
Parshva Enterprises,,₹180.00-3.00(1.64%),₹290.80,₹292,
Cupid,,₹222.303.10(1.41%),₹219.45,₹292,
Globus Power Gen,,₹28.50-0.05(0.18%),₹29.05,₹289,
Mufin Green Finance,,₹156.850.60(0.38%),₹146.30,₹288,
Deep Energy Resource,,₹85.90-2.45(2.77%),₹90.20,₹288,
Kothari Sugars,,₹36.85-1.35(3.53%),₹34.80,₹288,
Permanent Magnets,,₹0.000.00(0.00%),₹330.10,₹287,
Variman Global,,₹190.35-0.75(0.39%),₹173.10,₹286,
Amrit Corp,,₹937.950.00(0.00%),₹937.95,₹285,
Ultracab,,₹21.30-0.10(0.47%),₹223.80,₹285,
Andhra Cements,,₹7.200.00(0.00%),₹9.68,₹284,
MPS Infotecnics,,₹0.750.00(0.00%),₹0.75,₹283,
Artson Engineering,,₹0.000.00(0.00%),₹79.55,₹283,
Saraswati Commercial,,"₹2,632.05-32.95(1.24%)","₹2,711.50",₹283,
Salzer Electronics,,₹180.450.50(0.28%),₹177.65,₹283,
Virinchi,,₹44.451.65(3.86%),₹44.25,₹282,
Harrisons Malayalam,,₹157.551.00(0.64%),₹152.10,₹280,
Bharat Road Network,,₹33.60-0.10(0.30%),₹33.40,₹280,
Panchsheel Organics,,₹0.000.00(0.00%),₹243.55,₹279,
Bajaj Steel Industries,,₹570.207.30(1.30%),₹543.85,₹279,
AK Capital Serv,,₹426.55-1.45(0.34%),₹426.20,₹279,
Gayatri Projects,,₹13.00-0.20(1.52%),₹14.85,₹277,
Poddar Pigments,,₹255.75-5.15(1.97%),₹261.75,₹277,
Praveg Comms,,₹164.159.80(6.35%),₹145.85,₹276,
Prismx Global Ventur,,₹4.98-0.02(0.40%),₹97.20,₹276,
KM Sugar Mills,,₹29.150.15(0.52%),₹29.75,₹273,
Master Trust,,₹137.758.70(6.74%),₹117.20,₹273,
Ador Fontech,,₹74.951.10(1.49%),₹75.80,₹272,
Taneja Aerospace,,₹0.000.00(0.00%),₹106.05,₹272,
Euro India Fresh Foods,,₹113.501.70(1.52%),₹109.45,₹271,
Galaxy Bearings,,₹845.5527.10(3.31%),₹836.65,₹271,
Panchmahal Steel,,₹0.000.00(0.00%),₹142.55,₹271,
Mahindra EPC Irrig,,₹100.90-0.55(0.54%),₹97.40,₹271,
Asian Hotels East,,₹240.30-0.65(0.27%),₹233.55,₹269,
Donear Industries,,₹53.052.05(4.02%),₹51.55,₹268,
Selan Exploration,,₹173.80-0.25(0.14%),₹176.90,₹268,
UCAL Fuel Systems,,₹123.850.55(0.45%),₹121.00,₹267,
Kilitch Drugs,,₹158.45-2.05(1.28%),₹171.50,₹267,
Kanpur Plastipack,,₹121.651.85(1.54%),₹124.55,₹267,
TPL Plastech,,₹172.90-2.75(1.57%),₹170.10,₹265,
ANG Lifesciences,,₹171.95-0.40(0.23%),₹180.45,₹265,
Swiss Military Goods,,₹0.000.00(0.00%),₹15.20,₹265,
Mold-Tek Tech,,₹90.750.50(0.55%),₹93.70,₹264,
J C T,,₹0.000.00(0.00%),₹3.00,₹264,
Khoday India,,₹115.35-6.05(4.98%),₹105.20,₹264,
Super house,,₹225.60-6.50(2.80%),₹239.50,₹264,
Baid Leasing & Fin.,,₹23.45-1.00(4.09%),₹219.75,₹264,
Gala Global Prods,,₹86.301.10(1.29%),₹48.20,₹263,
Ashima,,₹13.90-0.05(0.36%),₹13.75,₹263,
Jagatjit Inds,,₹0.000.00(0.00%),₹56.85,₹262,
Ikab Securities,,₹830.05-12.15(1.44%),₹712.50,₹262,
Sadbhav Engineering,,₹15.000.00(0.00%),₹15.30,₹262,
Benares Hotels,,"₹2,211.2013.20(0.60%)","₹2,128.85",₹262,
PG Foils,,₹276.702.40(0.87%),₹286.20,₹262,
Chemfab Alkalis,,₹226.50-0.20(0.09%),₹184.80,₹261,
Liberty Shoes,,₹154.101.00(0.65%),₹153.20,₹261,
Indo National,,₹355.600.00(0.00%),₹347.20,₹260,
Aban Offshore,,₹44.70-0.40(0.89%),₹44.45,₹259,
Ind & Prud Invest,,"₹1,491.85-28.15(1.85%)","₹1,508.35",₹259,
Star Paper Mills,,₹177.35-1.50(0.84%),₹166.40,₹258,
Veljan Denison,,"₹1,174.5026.90(2.34%)","₹1,129.50",₹257,
Kanchi Karpooram,,₹583.500.40(0.07%),₹571.20,₹257,
Lakshmi Mills Co,,₹0.000.00(0.00%),"₹4,174.85",₹257,
Bharat Seats,,₹79.100.15(0.19%),₹81.30,₹257,
Manaksia Steels,,₹39.700.35(0.89%),₹39.25,₹257,
Prabhat Telecoms,,₹249.50-5.50(2.16%),₹239.00,₹256,
Akme Star Housing,,₹157.25-2.35(1.47%),₹160.00,₹256,
KCP Sugar & Inds,,₹22.50-0.15(0.66%),₹22.60,₹256,
Emami Realty,,₹75.701.95(2.64%),₹67.60,₹255,
Akshar Spintex,,₹108.758.80(8.80%),₹102.15,₹255,
Airan,,₹19.90-0.15(0.75%),₹20.45,₹255,
Bhartiya Intl,,₹203.302.30(1.14%),₹207.35,₹253,
Atlas Jewellery,,₹23.250.35(1.53%),₹22.05,₹253,
Modi Naturals,,₹206.30-4.20(2.00%),₹208.45,₹253,
Kirloskar Electric,,₹43.50-2.25(4.92%),₹37.85,₹251,
LGB Forge,,₹10.700.55(5.42%),₹10.55,₹251,
Sadbhav Infra,,₹7.250.05(0.69%),₹7.10,₹250,
Surat Textile Mills,,₹11.11-0.17(1.51%),₹10.57,₹250,
Securekloud Tech,,₹71.50-3.75(4.98%),₹74.65,₹249,
Super Sales India,,₹0.000.00(0.00%),₹830.50,₹249,
Riddhi Siddhi GluCo,,₹380.00-4.90(1.27%),₹345.00,₹249,
Krebs Biochem,,₹111.102.20(2.02%),₹115.75,₹249,
Ansal Properties,,₹16.05-0.45(2.73%),₹15.85,₹249,
Jay Shree Tea & Inds,,₹88.452.00(2.31%),₹86.05,₹248,
Refex Industries,,₹131.751.60(1.23%),₹118.55,₹248,
Indian Infotech,,₹2.410.00(0.00%),₹2.33,₹248,
GPT Infraprojects,,₹86.50-0.95(1.09%),₹85.15,₹247,
Wealth First,,₹240.050.05(0.02%),₹232.00,₹247,
OBCL,,₹121.8512.90(11.84%),₹116.80,₹246,
Sinclairs Hotels,,₹96.303.05(3.27%),₹93.75,₹246,
Shreeji Translogst,,₹241.504.00(1.68%),₹229.85,₹246,
McLeod Russel,,₹22.450.05(0.22%),₹23.55,₹245,
R&B Denims,,₹53.05-3.95(6.93%),₹173.85,₹243,
UY Fincorp,,₹13.930.18(1.31%),₹13.75,₹243,
Multibase India,,₹200.05-4.95(2.41%),₹186.15,₹242,
Quest Capital,,₹238.85-1.45(0.60%),₹245.80,₹240,
Jenburkt Pharma,,₹539.95-9.80(1.78%),₹534.25,₹240,
High Energy Batteries,,"₹2,156.3093.05(4.51%)","₹1,647.90",₹240,
Inspirisys Solutions,,₹57.852.75(4.99%),₹60.45,₹239,
Intrasoft Tech,,₹178.45-5.05(2.75%),₹162.30,₹239,
MCFL,,₹124.600.35(0.28%),₹124.75,₹239,
E2E Networks,,₹152.900.85(0.56%),₹164.50,₹238,
Xelpmoc Design,,₹177.554.05(2.33%),₹164.40,₹238,
Gujarat Apollo Inds,,₹203.903.35(1.67%),₹202.25,₹238,
Integra Engg,,₹56.60-0.30(0.53%),₹57.95,₹238,
Menon Pistons,,₹50.201.50(3.08%),₹44.55,₹237,
Wanbury,,₹72.503.45(5.00%),₹94.70,₹237,
GP Petroleums,,₹55.30-2.00(3.49%),₹46.15,₹235,
Mangalam Drugs,,₹152.908.35(5.78%),₹148.70,₹235,
Ambalal Sarabhai,,₹0.000.00(0.00%),₹29.95,₹234,
Kilpest,,₹314.60-0.25(0.08%),₹291.90,₹234,
Tiger Logistics,,₹235.802.15(0.92%),₹235.60,₹234,
